train,cartwheel,anna_turnen_cartwheel_f_cm_np1_le_bad_0,82
train,cartwheel,lea_kann_radschlag_cartwheel_f_cm_np1_ri_med_0,89
train,cartwheel,Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_ri_med_3,95
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_5,45
train,cartwheel,Estrela_mini_kelly_cartwheel_f_cm_np1_ri_med_0,46
train,cartwheel,Turnk_r_Pippi_Michel_cartwheel_f_cm_np2_le_med_6,82
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_ba_med_0,54
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_3,48
train,cartwheel,Bodenturnen_cartwheel_f_cm_np1_le_med_3,122
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_fr_bad_4,47
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_fr_med_2,78
train,cartwheel,Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_ba_bad_8,43
train,cartwheel,Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_6,82
train,cartwheel,Simon_Bodenturnen_cartwheel_f_cm_np1_ba_med_2,44
train,cartwheel,(Rad)Schlag_die_Bank!_cartwheel_f_cm_np1_le_med_0,84
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np2_fr_med_1,78
train,cartwheel,Jessica_Heinz_-_Leverkusen_Cup_2006__floor_routine_cartwheel_f_cm_np1_ri_med_4,41
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_le_med_2,41
train,cartwheel,DSHS_Pflicht_Bodenturnen_BAS_1_Bachelor_Spoho_cartwheel_f_cm_np1_ri_med_0,77
train,cartwheel,Jennis_Bodenk_r_cartwheel_f_cm_np1_fr_med_3,80
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_3,78
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_cm_np1_ba_med_5,76
train,cartwheel,Bodenturnen_2004_cartwheel_f_cm_np1_le_med_0,39
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_5,78
train,cartwheel,How_to_Do_an_Aerial_-_Aerial_vs__Cartwheel_cartwheel_f_cm_np1_ri_med_1,81
train,cartwheel,Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_4,96
train,cartwheel,Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4,79
train,cartwheel,Bayer__Meisterin_Teresa_Stadler_cartwheel_f_cm_np1_le_med_0,41
train,cartwheel,Sabine_en_Lieke_Turnen_3_cartwheel_f_cm_np2_fr_med_0,130
train,cartwheel,Bodenturnen_2004_cartwheel_f_cm_np1_ri_med_2,41
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_1,42
train,cartwheel,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0,69
train,cartwheel,cartwheels_in_heels_cartwheel_f_cm_np1_fr_med_0,78
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_4,78
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_3,78
train,cartwheel,Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_0,44
train,cartwheel,Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_cartwheel_f_cm_np1_le_med_3,78
train,cartwheel,Bodenturnen_im_sportunterricht_cartwheel_f_cm_np1_ri_med_2,48
train,cartwheel,Boden_bung_Spoho_Eignungspr_fung_cartwheel_f_cm_np1_ri_med_2,77
train,cartwheel,Cartwheel_Contest_cartwheel_f_cm_np1_fr_med_2,78
train,cartwheel,How_to_do_a_Cartwheel_cartwheel_f_nm_np1_le_med_1,99
train,cartwheel,Handstandk_nig_cartwheel_f_cm_np1_le_med_0,52
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_2,71
train,cartwheel,Simon_Bodenturnen_cartwheel_f_cm_np1_fr_med_4,41
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_ri_med_0,78
train,cartwheel,Monica_cartwheel_f_cm_np1_le_med_0,87
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_le_med_4,75
train,cartwheel,park_cartwheel_f_cm_np1_ba_med_0,78
train,cartwheel,Ein_guter_Radschlag_cartwheel_f_nm_np1_ba_med_3,62
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_ri_med_1,78
train,cartwheel,Handstandk_nig_cartwheel_f_cm_np1_ri_med_4,76
train,cartwheel,Turn_pr_fung_glaser_schule_cartwheel_f_cm_np1_le_med_4,59
train,cartwheel,Bodenturnen_cartwheel_f_cm_np1_ri_med_2,90
train,cartwheel,gimnasia_cartwheel_f_cm_np1_le_med_3,117
train,cartwheel,Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_le_med_3,78
train,cartwheel,Rush_Hour_4_Turnk_r_cartwheel_f_cm_np1_le_med_3,78
train,cartwheel,Bodenturnen_cartwheel_f_cm_np1_ri_med_4,77
train,cartwheel,Gymnastics_-_How_to_Do_a_Perfect_Cartwheel_cartwheel_f_cm_np1_le_med_1,100
train,catch,Frisbee_catch_f_cm_np1_fr_bad_2,35
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_5,35
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_2,31
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_4,41
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_fr_med_3,39
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_3,32
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_4,47
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_5,30
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_med_1,39
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_11,35
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_1,41
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_2,32
train,catch,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_3,72
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_u_cm_np1_fr_bad_0,40
train,catch,Torwarttraining_catch_f_cm_np1_le_bad_3,32
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_7,32
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_0,41
train,catch,Handball_Passtraining_in_der_Zweiergruppe_(1)_catch_f_cm_np1_le_med_0,28
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_0,37
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_1,32
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_4,36
train,catch,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_ri_med_1,39
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_le_bad_2,33
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_0,39
train,catch,Frisbee_catch_f_cm_np1_ri_med_0,47
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_2,45
train,catch,Ballfangen_catch_u_cm_np1_fr_goo_2,35
train,catch,Phillies_dad_catches_foul_ball_before_daughter_tosses_it_away_catch_f_cm_np1_ba_bad_0,35
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_2,47
train,catch,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_2,60
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_6,54
train,catch,Frisbee_catch_f_cm_np1_ri_med_1,52
train,catch,torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_3,45
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_ba_bad_1,39
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_1,35
train,catch,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_med_1,45
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_6,35
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_le_med_8,32
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ba_med_0,35
train,catch,Finding_Forrester_3_catch_u_cm_np1_fr_goo_11,41
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_2,43
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_1,39
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_8,28
train,catch,Torwarttraining_3_(_sterreich)_catch_f_nm_np1_le_med_2,35
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_5,35
train,catch,Torwarttraining_catch_u_cm_np1_ri_med_0,35
train,catch,Goal_Keeping_Tips_catch_u_cm_np1_fr_med_1,57
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_9,28
train,catch,torwart_de-Camp_2009-_Training_hoher_B_lle_mit_Airbodies_catch_f_cm_np1_fr_bad_3,45
train,catch,Torwarttraining_Arminia_Bielefeld_catch_f_cm_np1_ri_med_4,35
train,catch,Ball_hochwerfen_-_Rolle_-_Ball_fangen_(Timo_3)_catch_f_cm_np1_le_goo_0,37
train,catch,Torwarttraining_catch_u_cm_np1_fr_bad_4,29
train,catch,Behinderten_Sport_part_2_catch_f_cm_np1_fr_bad_0,30
train,catch,How_to_Play_Wide_Receiver_in_Football_-_How_to_Catch_a_High_Ball_in_Football_catch_f_nm_np1_ri_goo_0,42
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_7,48
train,catch,Torwarttraining_catch_f_cm_np1_ba_bad_10,30
train,catch,Finding_Forrester_3_catch_f_nm_np2_ba_med_7,76
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_ba_bad_8,48
train,catch,Behinderten_Sport_part_2_catch_f_cm_np1_ri_bad_1,31
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_1,57
train,catch,Ballfangen_catch_u_cm_np1_fr_goo_1,36
train,catch,Torwarttraining_catch_u_cm_np1_le_bad_7,32
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_3,33
train,catch,96-_Torwarttraining_1_catch_f_cm_np1_le_bad_0,60
train,catch,Faith_Rewarded_catch_f_cm_np1_fr_med_10,44
train,catch,Goal_Keeping_Tips_catch_f_cm_np1_fr_med_0,70
train,catch,Ballfangen_catch_u_cm_np1_fr_goo_0,53
train,catch,torwart_de-Camp_2009_-_Hohe_B_lle_catch_f_cm_np1_ba_med_0,60
train,catch,Seldin_Lipovic_-_Willi_Weber__Torwarttraining__catch_f_cm_np1_fr_bad_5,55
train,catch,Torwarttraining_catch_u_cm_np1_le_bad_6,32
train,chew,Mr__Bubblegum_chew_h_nm_np1_fr_med_1,95
train,chew,lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_cm_np1_fr_med_0,77
train,chew,Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_2,86
train,chew,Blowing_Bubbles!_chew_h_nm_np1_fr_med_1,115
train,chew,chewing_gum_2_chew_h_cm_np1_fr_med_0,89
train,chew,chewing_gum_2_chew_h_cm_np1_fr_med_1,128
train,chew,Mr__Bubblegum_chew_h_nm_np1_fr_med_0,88
train,chew,Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_2,129
train,chew,Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_2,111
train,chew,Duble_Bubble_Gum_chew_h_cm_np1_fr_bad_0,153
train,chew,Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_2,77
train,chew,prideandprejudice1_chew_u_nm_np1_fr_goo_6,75
train,chew,Bubble_gum!_XD_chew_h_cm_np1_fr_bad_2,77
train,chew,Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_le_med_3,83
train,chew,Duble_Bubble_Gum_chew_h_cm_np1_fr_bad_1,77
train,chew,TheLittleShopofHorrors_chew_u_nm_np1_fr_med_8,78
train,chew,Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_2,114
train,chew,AMADEUS_chew_h_nm_np1_fr_goo_7,107
train,chew,Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_2,123
train,chew,Kaugummiblase_1_chew_h_cm_np1_le_med_2,77
train,chew,Bubblegum_Wigger_chew_h_nm_np1_fr_med_2,57
train,chew,Dubble_bubble_compilation_-_all_on_8_pieces_chew_h_nm_np1_fr_med_2,118
train,chew,Scott_Can_t_Make_His_Bubblegum_Pop_chew_h_nm_np1_fr_med_2,88
train,chew,WeddingCrashers_chew_h_nm_np1_fr_goo_6,52
train,chew,Big_League_Chew_chew_h_nm_np1_fr_goo_0,155
train,chew,Bubble_gum!_XD_chew_h_cm_np1_fr_med_1,110
train,chew,Gum_Chewing_Girl_chew_h_nm_np1_fr_med_2,90
train,chew,Big_League_Chew_chew_h_nm_np1_fr_goo_1,157
train,chew,Bubble_gum!_XD_chew_h_cm_np1_fr_med_0,80
train,chew,#2_Gum_chew_h_nm_np1_fr_med_0,78
train,chew,Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_2,86
train,chew,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_0,78
train,chew,chewing_bubble_gum_chew_h_cm_np1_ri_med_0,123
train,chew,Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_4,145
train,chew,Double_bubble_in_one_big_bubble_-D_chew_h_nm_np1_fr_goo_1,81
train,chew,Bubblegum_Wigger_chew_h_nm_np1_fr_goo_0,85
train,chew,Mr__Bubblegum_chew_h_nm_np1_fr_med_2,103
train,chew,Wanda_Su_and_niece__T__blowing_bubbles_chew_u_nm_np2_fr_med_2,130
train,chew,LittleChildren_chew_h_nm_np1_fr_goo_7,80
train,chew,Bubblegum_Wigger_chew_h_nm_np1_fr_goo_1,71
train,chew,Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_0,112
train,chew,Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_0,90
train,chew,Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_1,127
train,chew,Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_1,125
train,chew,Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_0,77
train,chew,Duble_Bubble_Gum_chew_h_cm_np1_fr_bad_2,100
train,chew,Sweet_Candy_Bubbles_chew_h_cm_np1_fr_med_1,109
train,chew,Sexy_girl_on_the_bed_teasing_chew_u_nm_np1_fr_med_0,94
train,chew,lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_cm_np1_le_med_1,94
train,chew,Bubble_Blowing_Bubble_Gum_chew_h_nm_np1_fr_bad_1,77
train,chew,Fun_Chewing_Gum!_chew_h_nm_np1_fr_med_0,101
train,chew,Bubblegum_Bubbles_chew_h_cm_np1_fr_bad_1,77
train,chew,Dubble_bubble_compilation_-_all_on_8_pieces_chew_h_nm_np1_fr_med_1,127
train,chew,Kaugummiblase_1_chew_h_cm_np1_le_med_1,83
train,chew,Gum_Chewing_Girl_chew_h_nm_np1_fr_med_0,85
train,chew,Scott_Can_t_Make_His_Bubblegum_Pop_chew_h_nm_np1_fr_med_1,78
train,chew,Big_League_Chew_chew_h_nm_np1_fr_goo_2,180
train,chew,Gum_Chewing_Girl_chew_h_nm_np1_fr_med_1,96
train,chew,Scott_Can_t_Make_His_Bubblegum_Pop_chew_h_nm_np1_fr_med_0,107
train,chew,Double_bubble_in_one_big_bubble_-D_chew_h_cm_np1_fr_goo_0,78
train,chew,lol_im_so_weird___BLOWIN_BUBBLE_GUM__oops_i_burped_at_the_end_my_bad_lol_chew_h_nm_np1_fr_med_2,78
train,chew,Kaugummiblase_1_chew_h_cm_np1_le_med_0,77
train,chew,Blowing_Bubbles!_chew_h_nm_np1_fr_goo_2,149
train,chew,Dubble_bubble_compilation_-_all_on_8_pieces_chew_h_nm_np1_fr_med_0,71
train,chew,Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_1,88
train,chew,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_3,78
train,chew,chewing_bubble_gum_chew_h_cm_np1_ri_bad_2,114
train,chew,Tara_Bush_blowing_bubbles_5_chew_h_nm_np1_fr_goo_2,91
train,chew,Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_0,99
train,chew,#2_Gum_chew_h_nm_np1_fr_med_2,124
train,clap,Budam_-_Clap_Hands_clap_u_nm_np1_fr_med_2,53
train,clap,Boom__Snap__Clap!_(Challenge)_clap_u_nm_np1_fr_med_1,77
train,clap,Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_2,76
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_bad_3,77
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_ri_bad_4,44
train,clap,_Boom_Snap_Clap__challenge_clap_u_nm_np1_fr_med_0,77
train,clap,My_Lil__Man_clapping_his_Hands_clap_u_nm_np1_fr_goo_0,77
train,clap,_Boom_Snap_Clap__challenge_clap_u_nm_np1_fr_med_1,78
train,clap,boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_1,41
train,clap,#20_Rhythm_clap_u_nm_np1_fr_goo_0,77
train,clap,Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_0,77
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_u_cm_np1_fr_med_1,76
train,clap,Kurt_Kr_mer_-_Klatschen_im_Flugzeug_clap_f_nm_np1_fr_med_0,54
train,clap,Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_1,78
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_8,77
train,clap,boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_0,77
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np3_fr_med_9,76
train,clap,Flamenco_Dance_Steps_-_Flamenco_Dance_Soft_Claps_clap_u_cm_np1_fr_goo_0,78
train,clap,#20_Rhythm_clap_u_nm_np1_fr_goo_1,77
train,clap,Hand_Clapping_Game__Bim_Bum__clap_f_nm_np2_fr_med_1,77
train,clap,boom_snap_clap_(challenge)_clap_u_nm_np1_fr_med_0,78
train,clap,boom_snap_clap_(challenge)_HARDCORE_VERSION!_clap_u_nm_np1_fr_bad_1,77
train,clap,Faith_Rewarded_clap_u_nm_np1_fr_goo_87,64
train,clap,Clap_Hands_clap_u_nm_np1_fr_med_2,77
train,clap,Deutscher_Klatsch_-_The_Clap_-_Lexy_clap_f_cm_np2_ba_med_2,40
